time,symbol,signal,action,price,equity,lots,sl_pips,tp_pips,order_result
2025-12-01 18:13:01.137148,USDJPYm,-1,SELL,155.391,10024.87,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577413713, order=2016499411, volume=0.01, price=155.391, bid=155.391, ask=155.40099999999998, comment='Phase4_Bot', request_id=534388124, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.391, stoplimit=0.0, sl=155.791, tp=155.191, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:13:31.504027,USDJPYm,-1,SELL,155.392,10025.05,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577415287, order=2016500950, volume=0.01, price=155.391, bid=155.391, ask=155.40099999999998, comment='Phase4_Bot', request_id=534388125, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.392, stoplimit=0.0, sl=155.792, tp=155.192, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:14:01.755450,USDJPYm,1,BUY,155.382,10023.24,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577416359, order=2016502054, volume=0.01, price=155.392, bid=155.382, ask=155.392, comment='Phase4_Bot', request_id=534388126, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.392, stoplimit=0.0, sl=154.992, tp=155.59199999999998, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:14:32.720932,USDJPYm,-1,SELL,155.385,10023.69,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577417498, order=2016503182, volume=0.01, price=155.385, bid=155.385, ask=155.39499999999998, comment='Phase4_Bot', request_id=534388127, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.385, stoplimit=0.0, sl=155.785, tp=155.185, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:15:04.354496,USDJPYm,1,BUY,155.379,10022.66,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577419075, order=2016504778, volume=0.01, price=155.38299999999998, bid=155.373, ask=155.38299999999998, comment='Phase4_Bot', request_id=534388128, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.389, stoplimit=0.0, sl=154.989, tp=155.589, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:15:34.610617,USDJPYm,1,BUY,155.374,10021.76,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577420745, order=2016506457, volume=0.01, price=155.384, bid=155.374, ask=155.384, comment='Phase4_Bot', request_id=534388129, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.384, stoplimit=0.0, sl=154.98399999999998, tp=155.58399999999997, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:16:05.020333,USDJPYm,1,BUY,155.382,10023.11,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577422471, order=2016508181, volume=0.01, price=155.392, bid=155.382, ask=155.392, comment='Phase4_Bot', request_id=534388130, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.392, stoplimit=0.0, sl=154.992, tp=155.59199999999998, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:16:35.281899,USDJPYm,1,BUY,155.373,10022.92,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577424744, order=2016510469, volume=0.01, price=155.381, bid=155.371, ask=155.381, comment='Phase4_Bot', request_id=534388131, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.383, stoplimit=0.0, sl=154.983, tp=155.583, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:55:01.003908,USDJPYm,1,BUY,155.375,10022.97,0.01,40,5,"OrderSendResult(retcode=10009, deal=1577573087, order=2016657747, volume=0.01, price=155.48499999999999, bid=155.475, ask=155.48499999999999, comment='Phase4_Bot', request_id=2165430507, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.485, stoplimit=0.0, sl=155.085, tp=155.53500000000003, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:55:31.518758,USDJPYm,-1,SELL,155.483,10022.96,0.01,40,5,"OrderSendResult(retcode=10009, deal=1577574735, order=2016659397, volume=0.01, price=155.483, bid=155.483, ask=155.493, comment='Phase4_Bot', request_id=2165430508, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.483, stoplimit=0.0, sl=155.883, tp=155.433, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:56:02.571332,USDJPYm,-1,SELL,155.488,10022.89,0.01,40,5,"OrderSendResult(retcode=10009, deal=1577576240, order=2016660929, volume=0.01, price=155.488, bid=155.488, ask=155.498, comment='Phase4_Bot', request_id=2165430509, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.488, stoplimit=0.0, sl=155.888, tp=155.438, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:56:34.010004,USDJPYm,-1,SELL,155.478,10022.89,0.01,40,5,"OrderSendResult(retcode=10009, deal=1577577835, order=2016662543, volume=0.01, price=155.479, bid=155.479, ask=155.489, comment='Phase4_Bot', request_id=2165430510, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.478, stoplimit=0.0, sl=155.87800000000001, tp=155.428, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:57:06.305128,USDJPYm,-1,SELL,155.478,10022.83,0.01,40,5,"OrderSendResult(retcode=10009, deal=1577579467, order=2016664135, volume=0.01, price=155.478, bid=155.478, ask=155.488, comment='Phase4_Bot', request_id=2165430511, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.478, stoplimit=0.0, sl=155.87800000000001, tp=155.428, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:57:38.320958,USDJPYm,-1,SELL,155.486,10022.62,0.01,40,5,"OrderSendResult(retcode=10009, deal=1577581465, order=2016666083, volume=0.01, price=155.479, bid=155.479, ask=155.489, comment='Phase4_Bot', request_id=2165430512, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.486, stoplimit=0.0, sl=155.886, tp=155.43599999999998, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:58:12.005674,USDJPYm,-1,SELL,155.478,10022.71,0.01,40,5,"OrderSendResult(retcode=10009, deal=1577583179, order=2016667781, volume=0.01, price=155.481, bid=155.481, ask=155.49099999999999, comment='Phase4_Bot', request_id=2165430513, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.478, stoplimit=0.0, sl=155.87800000000001, tp=155.428, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:58:45.723091,USDJPYm,-1,SELL,155.488,10022.35,0.01,40,5,"OrderSendResult(retcode=10009, deal=1577584283, order=2016668906, volume=0.01, price=155.488, bid=155.488, ask=155.498, comment='Phase4_Bot', request_id=2165430514, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.488, stoplimit=0.0, sl=155.888, tp=155.438, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:59:16.721885,USDJPYm,-1,SELL,155.492,10022.13,0.01,40,5,"OrderSendResult(retcode=10031, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Request rejected due to absence of network connection', request_id=2165430515, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.492, stoplimit=0.0, sl=155.892, tp=155.44199999999998, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 19:00:22.417502,USDJPYm,-1,SELL,155.492,10022.13,0.01,40,5,"OrderSendResult(retcode=10031, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Request rejected due to absence of network connection', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.492, stoplimit=0.0, sl=155.892, tp=155.44199999999998, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 19:00:52.449596,USDJPYm,-1,SELL,155.492,10022.13,0.01,40,5,"OrderSendResult(retcode=10031, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Request rejected due to absence of network connection', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.492, stoplimit=0.0, sl=155.892, tp=155.44199999999998, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 19:01:22.477450,USDJPYm,-1,SELL,155.492,10022.13,0.01,40,5,"OrderSendResult(retcode=10031, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Request rejected due to absence of network connection', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.492, stoplimit=0.0, sl=155.892, tp=155.44199999999998, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 19:01:52.508727,USDJPYm,-1,SELL,155.492,10022.13,0.01,40,5,"OrderSendResult(retcode=10031, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Request rejected due to absence of network connection', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.492, stoplimit=0.0, sl=155.892, tp=155.44199999999998, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 19:02:22.562759,USDJPYm,-1,SELL,155.492,10022.13,0.01,40,5,"OrderSendResult(retcode=10031, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Request rejected due to absence of network connection', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.492, stoplimit=0.0, sl=155.892, tp=155.44199999999998, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 19:02:52.605090,USDJPYm,-1,SELL,155.492,10022.13,0.01,40,5,"OrderSendResult(retcode=10031, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Request rejected due to absence of network connection', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.492, stoplimit=0.0, sl=155.892, tp=155.44199999999998, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 19:03:22.649440,USDJPYm,-1,SELL,155.491,10022.17,0.01,40,5,"OrderSendResult(retcode=10009, deal=1577600202, order=2016684866, volume=0.01, price=155.49, bid=155.49, ask=155.5, comment='Phase4_Bot', request_id=2165430516, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.491, stoplimit=0.0, sl=155.89100000000002, tp=155.441, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 19:03:52.876192,USDJPYm,-1,SELL,155.5,10021.69,0.01,40,5,"OrderSendResult(retcode=10031, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Request rejected due to absence of network connection', request_id=2165430517, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.5, stoplimit=0.0, sl=155.9, tp=155.45, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 19:04:28.703150,USDJPYm,-1,SELL,155.481,10022.54,0.01,40,5,"OrderSendResult(retcode=10009, deal=1577605829, order=2016690489, volume=0.01, price=155.481, bid=155.481, ask=155.49099999999999, comment='Phase4_Bot', request_id=2165430518, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.481, stoplimit=0.0, sl=155.881, tp=155.43099999999998, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 19:05:01.241174,USDJPYm,-1,SELL,155.481,10022.48,0.01,40,5,"OrderSendResult(retcode=10031, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Request rejected due to absence of network connection', request_id=2165430519, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.481, stoplimit=0.0, sl=155.881, tp=155.43099999999998, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 19:06:11.957401,USDJPYm,-1,SELL,155.489,10022.06,0.01,40,5,"OrderSendResult(retcode=10009, deal=1577611865, order=2016696556, volume=0.01, price=155.489, bid=155.489, ask=155.499, comment='Phase4_Bot', request_id=2165430520, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.489, stoplimit=0.0, sl=155.889, tp=155.439, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
